temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.957,0.572,0.0
1,-253.64000000000001,349.15999999999997,0.057,0.026,0.0
2,-241.52,340.86,0.057,0.033,0.022
3,-217.92000000000002,328.52,0.061,0.036,0.033
4,-195.29000000000002,322.05,0.045,0.036,0.031
5,-179.88,316.39,0.041,0.046,0.022
6,-162.76,309.12,0.039,0.042,0.026
7,-146.47000000000003,305.58,0.043,0.041,0.022
8,-128.0,300.57,0.037,0.04,0.025
9,-109.08000000000004,294.42,0.07,0.041,0.043
10,-93.23000000000002,276.49,0.091,0.033,0.045
11,-78.25,258.23,0.099,0.034,0.041
12,-60.68000000000001,238.15,0.079,0.034,0.033
13,-43.670000000000016,226.32999999999998,0.067,0.038,0.032
14,-1.6800000000000068,109.85,0.054,0.022,0.0
15,-30.590000000000032,216.37,0.071,0.033,0.026
16,-17.430000000000007,207.56,0.072,0.033,0.023
17,-9.54000000000002,202.1,0.07,0.036,0.014
