temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.087,0.03,0.0
1,18.360000000000014,-19.879999999999995,0.095,0.04,0.046
2,49.06,-44.75,0.065,0.037,0.049
3,119.82,-84.74000000000001,0.049,0.03,0.101
4,144.58000000000004,-91.99000000000001,0.032,0.037,0.034
5,169.64,-101.47999999999996,0.045,0.042,0.037
6,192.86,-108.99000000000001,0.059,0.035,0.047
7,210.55,-126.43,0.086,0.031,0.053
8,228.72000000000003,-150.93,0.1,0.038,0.044
9,242.45,-169.15999999999997,0.084,0.039,0.033
10,264.51,-186.46999999999997,0.072,0.036,0.044
11,273.26,-196.01,0.071,0.036,0.022
12,330.32,-342.01,0.1,0.021,0.0
13,279.88,-199.11999999999998,0.07,0.036,0.01
14,299.53000000000003,-339.53999999999996,0.061,0.021,0.0
