temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.058,0.015,0.0
1,-436.54999999999995,42.53999999999999,0.811,0.024,0.0
2,-116.69999999999999,230.85,0.072,0.019,0.0
3,-123.01999999999998,240.76,0.096,0.029,0.021
4,-133.41999999999996,256.46,0.075,0.034,0.026
5,-154.72999999999996,274.13,0.042,0.041,0.037
6,-173.89,282.73,0.048,0.041,0.029
7,-195.98999999999995,291.34,0.042,0.042,0.033
8,-215.48999999999995,300.26,0.042,0.047,0.03
9,-235.42999999999998,309.79,0.052,0.041,0.034
10,-251.51,317.45,0.061,0.042,0.032
11,-263.7,328.01,0.076,0.046,0.027
12,-275.24,340.01,0.089,0.042,0.037
13,-284.59999999999997,353.78,0.101,0.045,0.032
14,-291.42999999999995,360.78,0.112,0.05,0.016
