temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.055,0.017,0.0
1,-13.909999999999968,17.869999999999948,0.052,0.027,0.027
2,-44.52999999999997,35.309999999999945,0.037,0.036,0.052
3,-75.47999999999996,56.19999999999999,0.05,0.03,0.078
4,-97.11999999999995,76.97999999999996,0.063,0.03,0.05
5,-115.00999999999996,94.63,0.066,0.038,0.043
6,-130.01999999999998,111.00999999999999,0.066,0.039,0.038
7,-144.27999999999997,122.65999999999997,0.08,0.045,0.029
8,-157.17999999999998,135.14,0.102,0.046,0.038
9,-166.30999999999997,148.95,0.091,0.046,0.033
