temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.076,0.032,0.0
1,29.28,-28.0,0.097,0.038,0.067
2,73.61000000000001,-74.70000000000005,0.085,0.038,0.08
3,124.13999999999999,-104.15000000000003,0.049,0.031,0.072
4,171.63,-123.17000000000002,0.04,0.038,0.074
5,208.15000000000003,-137.92000000000002,0.056,0.036,0.091
6,244.09000000000003,-181.48000000000002,0.099,0.03,0.088
7,274.23,-216.75000000000003,0.081,0.041,0.065
8,367.09000000000003,-326.82000000000005,0.05,0.021,0.0
9,341.41,-326.17,0.061,0.022,0.0
10,310.04,-331.95000000000005,0.066,0.03,0.0
11,291.27000000000004,-230.11,0.073,0.038,0.033
12,344.85,-354.64,0.084,0.021,0.061
13,340.63,-366.29,0.064,0.018,0.025
