temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.064,0.026,0.0
1,18.25,-7.46999999999997,0.064,0.027,0.027
2,49.170000000000016,-20.20999999999998,0.064,0.029,0.041
3,98.52000000000001,-26.430000000000007,0.032,0.02,0.058
4,150.57999999999998,-24.21999999999997,0.037,0.023,0.0
5,171.0,-21.909999999999968,0.031,0.019,0.026
6,192.87,-25.50999999999999,0.027,0.021,0.028
7,209.20999999999998,-25.24000000000001,0.033,0.027,0.02
8,238.56,-25.339999999999975,0.04,0.028,0.037
9,257.12,-24.680000000000007,0.041,0.027,0.023
10,271.67,-25.779999999999973,0.05,0.022,0.019
11,288.63,-28.439999999999998,0.054,0.03,0.022
12,302.99,-32.71999999999997,0.067,0.036,0.02
13,313.83,-32.120000000000005,0.065,0.033,0.014
14,326.93,-33.25999999999999,0.059,0.032,0.017
15,335.94,-32.75999999999999,0.062,0.034,0.011
16,343.72,-34.51999999999998,0.062,0.03,0.01
