temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.93,0.555,0.0
1,-265.39,316.57,0.053,0.039,0.0
2,-248.17999999999998,317.24,0.051,0.04,0.017
3,-223.83999999999997,313.55,0.053,0.047,0.031
4,-191.33999999999997,315.03,0.044,0.044,0.041
5,-159.08999999999997,315.90999999999997,0.046,0.04,0.04
6,-126.85999999999996,317.77,0.052,0.045,0.04
7,-93.78999999999996,318.01,0.039,0.04,0.041
8,-70.08999999999997,318.03,0.074,0.035,0.033
9,-47.839999999999975,310.90999999999997,0.071,0.041,0.03
10,-27.289999999999964,311.09999999999997,0.073,0.038,0.026
11,-14.229999999999961,309.28,0.081,0.044,0.017
