temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.02,0.021,0.0
1,-6.410000000000025,31.879999999999995,0.023,0.024,0.0
2,-7.460000000000036,49.910000000000025,0.024,0.027,0.045
3,-7.519999999999982,72.81,0.042,0.023,0.066
4,-8.730000000000018,101.32999999999998,0.056,0.029,0.058
5,-7.329999999999984,119.10000000000002,0.063,0.033,0.036
6,-7.139999999999986,133.3,0.066,0.034,0.028
7,-7.1299999999999955,148.62,0.064,0.037,0.031
8,-6.470000000000027,164.76999999999998,0.058,0.034,0.032
9,-5.639999999999986,179.82,0.059,0.029,0.03
10,-7.670000000000016,190.94,0.054,0.033,0.022
