temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.052,0.02,0.0
1,-27.96999999999997,212.61,0.052,0.028,0.0
2,-28.810000000000002,220.76999999999998,0.049,0.032,0.016
3,-30.680000000000007,232.15999999999997,0.034,0.036,0.023
4,-30.74000000000001,244.17000000000002,0.036,0.039,0.024
5,-32.25,257.92,0.04,0.041,0.028
6,-35.80000000000001,269.1,0.038,0.043,0.023
7,-36.51999999999998,280.40999999999997,0.043,0.044,0.028
8,-38.39999999999998,295.7,0.063,0.04,0.044
9,-37.329999999999984,316.18,0.075,0.042,0.041
10,-36.96999999999997,336.69,0.074,0.041,0.041
11,-37.68000000000001,357.69,0.07,0.039,0.042
12,-36.420000000000016,379.19,0.073,0.038,0.043
13,-37.19,396.82,0.064,0.039,0.035
14,-37.370000000000005,412.40999999999997,0.069,0.042,0.031
15,-37.01999999999998,422.36,0.065,0.04,0.02
