temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.066,0.025,0.0
1,23.900000000000006,-20.80000000000001,0.084,0.035,0.051
2,50.870000000000005,-46.10000000000002,0.081,0.035,0.061
3,90.31,-72.66000000000003,0.068,0.029,0.051
4,126.41,-87.5,0.052,0.028,0.049
5,179.10000000000002,-103.48000000000002,0.033,0.033,0.073
6,213.72000000000003,-113.88000000000005,0.035,0.029,0.052
7,244.91000000000003,-126.54000000000002,0.067,0.031,0.078
8,271.31,-162.97000000000003,0.092,0.029,0.066
9,292.97,-188.24000000000004,0.079,0.031,0.047
10,311.93,-201.01000000000002,0.076,0.036,0.035
11,324.69,-210.88000000000002,0.072,0.036,0.024
12,331.72,-216.26000000000002,0.06,0.033,0.013
13,375.31,-343.87,0.066,0.023,0.0
