temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.045,0.025,0.0
1,-0.18999999999999773,-17.420000000000016,0.039,0.022,0.035
2,1.1999999999999886,-44.58000000000004,0.055,0.03,0.054
3,2.0,-80.17000000000002,0.067,0.025,0.062
4,2.7799999999999727,-109.43,0.044,0.035,0.036
5,5.310000000000002,-127.13,0.037,0.043,0.036
6,7.930000000000007,-143.46000000000004,0.043,0.041,0.033
7,9.379999999999995,-158.06,0.041,0.042,0.029
8,13.050000000000011,-168.95000000000005,0.047,0.046,0.022
9,12.050000000000011,-174.36,0.046,0.043,0.011
