temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.02,0.021,0.0
1,-7.529999999999973,5.399999999999977,0.028,0.024,0.014
2,-24.49000000000001,14.849999999999966,0.028,0.023,0.034
3,-33.849999999999966,21.019999999999982,0.044,0.025,0.023
4,-50.639999999999986,40.81999999999999,0.063,0.03,0.045
5,-67.57999999999998,63.44,0.059,0.035,0.052
6,-83.91,82.61000000000001,0.068,0.039,0.043
7,-94.10999999999999,95.05000000000001,0.068,0.037,0.028
8,-105.45999999999998,105.92000000000002,0.073,0.04,0.027
9,-114.91999999999999,115.56,0.082,0.041,0.031
10,-120.07,125.57999999999998,0.071,0.032,0.021
