temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.049,0.028,0.0
1,12.409999999999997,-10.949999999999989,0.072,0.038,0.027
2,29.039999999999992,-24.120000000000005,0.074,0.044,0.033
3,49.44999999999999,-46.95999999999998,0.074,0.038,0.051
4,85.85000000000002,-76.95999999999998,0.069,0.045,0.059
5,140.51999999999998,-136.54000000000002,0.047,0.016,0.0
6,117.08999999999997,-91.88999999999999,0.038,0.038,0.048
7,162.67000000000002,-124.75,0.097,0.037,0.127
8,189.44,-166.68,0.096,0.036,0.065
9,212.24,-190.52,0.083,0.038,0.055
10,226.38,-202.48,0.087,0.04,0.029
