temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.068,0.029,0.0
1,13.420000000000016,-17.339999999999975,0.09,0.043,0.031
2,32.43000000000001,-36.14999999999998,0.082,0.048,0.041
3,57.190000000000026,-51.00999999999999,0.074,0.042,0.041
4,102.85999999999999,-85.69,0.075,0.041,0.072
5,134.41,-100.23999999999995,0.043,0.042,0.047
6,167.12000000000003,-114.91999999999996,0.049,0.04,0.075
7,193.94000000000003,-142.48999999999995,0.109,0.039,0.082
8,217.14000000000001,-176.45999999999998,0.097,0.038,0.052
9,234.53,-196.17,0.087,0.046,0.045
10,249.72,-206.76999999999998,0.082,0.046,0.028
11,300.9,-315.77,0.045,0.02,0.0
