temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.069,0.028,0.0
1,-70.54,94.38,0.066,0.032,0.0
2,-47.540000000000006,78.70999999999998,0.067,0.029,0.041
3,-13.550000000000011,47.21999999999997,0.101,0.041,0.076
4,49.5,0.8199999999999932,0.064,0.038,0.082
5,161.83999999999997,-38.53000000000003,0.037,0.036,0.196
6,201.49,-49.75999999999999,0.077,0.037,0.092
7,231.33999999999997,-90.78000000000003,0.094,0.036,0.068
8,252.71999999999997,-109.66000000000003,0.069,0.037,0.041
9,337.63,-259.96000000000004,0.059,0.018,0.0
10,310.18,-236.13,0.058,0.019,0.0
11,267.09,-122.29000000000002,0.065,0.037,0.031
12,272.9,-127.62,0.089,0.045,0.013
