temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.051,0.023,0.0
1,17.370000000000005,-19.539999999999964,0.085,0.035,0.045
2,37.629999999999995,-42.079999999999984,0.079,0.039,0.036
3,59.91,-50.75999999999999,0.049,0.028,0.032
4,96.04000000000002,-73.60999999999996,0.059,0.03,0.056
5,120.44,-87.01999999999998,0.046,0.035,0.036
6,147.91000000000003,-97.32999999999998,0.034,0.033,0.04
7,173.42000000000002,-105.56,0.038,0.033,0.036
8,201.61,-119.04999999999995,0.08,0.038,0.076
9,223.63,-148.94,0.098,0.03,0.059
10,241.99,-176.2,0.081,0.034,0.045
11,259.21999999999997,-188.60999999999999,0.067,0.034,0.033
12,308.88,-337.67999999999995,0.039,0.019,0.0
13,272.75,-199.50999999999996,0.068,0.037,0.027
14,329.14,-341.27,0.1,0.023,0.026
15,281.49,-206.17999999999998,0.067,0.035,0.017
16,314.67,-339.01,0.065,0.024,0.019
17,344.96999999999997,-341.32,0.095,0.02,0.0
