temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.043,0.025,0.0
1,-0.7799999999999727,-25.189999999999998,0.052,0.024,0.05
2,0.9900000000000091,-57.410000000000025,0.051,0.027,0.064
3,1.170000000000016,-91.33000000000004,0.058,0.027,0.063
4,5.8799999999999955,-136.32,0.033,0.032,0.064
5,8.78000000000003,-154.75,0.034,0.038,0.037
6,11.75,-164.97000000000003,0.031,0.034,0.021
7,14.340000000000032,-175.43,0.034,0.033,0.021
8,17.55000000000001,-182.97000000000003,0.033,0.034,0.016
9,19.620000000000005,-189.3,0.032,0.032,0.013
