temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.024,0.02,0.0
1,7.5,5.4500000000000455,0.023,0.022,0.014
2,13.789999999999992,14.090000000000032,0.023,0.021,0.019
3,25.68999999999997,21.110000000000014,0.027,0.024,0.02
4,40.599999999999994,31.810000000000002,0.026,0.025,0.028
5,53.900000000000006,39.99000000000001,0.026,0.024,0.028
6,69.26000000000002,50.83000000000004,0.042,0.025,0.035
7,86.53999999999999,73.87,0.046,0.022,0.051
8,100.03999999999999,91.10000000000002,0.052,0.027,0.038
9,112.57000000000002,103.34000000000003,0.065,0.026,0.029
10,124.02000000000001,115.23000000000002,0.057,0.032,0.028
11,140.46,130.53000000000003,0.067,0.034,0.037
12,147.09,142.04000000000002,0.06,0.031,0.024
