temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.078,0.03,0.0
1,30.789999999999992,-8.050000000000011,0.054,0.023,0.042
2,148.96,-17.920000000000016,0.041,0.021,0.0
3,175.01000000000002,-18.25,0.05,0.026,0.033
4,197.37999999999997,-25.659999999999968,0.048,0.027,0.03
5,229.05999999999997,-26.659999999999968,0.043,0.033,0.04
6,253.14000000000001,-24.139999999999986,0.054,0.029,0.031
7,272.34000000000003,-25.610000000000014,0.059,0.023,0.024
8,293.78,-28.159999999999968,0.06,0.027,0.027
9,311.88,-30.560000000000002,0.059,0.033,0.023
10,332.21000000000004,-31.99000000000001,0.057,0.027,0.026
11,345.78999999999996,-33.74000000000001,0.069,0.025,0.017
