temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.053,0.029,0.0
1,2.240000000000009,-19.359999999999957,0.055,0.029,0.038
2,0.8199999999999932,-38.47999999999996,0.063,0.03,0.038
3,1.579999999999984,-58.329999999999984,0.056,0.027,0.04
4,2.430000000000007,-78.69,0.048,0.028,0.028
5,3.5600000000000023,-92.43,0.031,0.034,0.022
6,7.420000000000016,-103.08999999999997,0.029,0.03,0.022
7,8.660000000000025,-113.5,0.035,0.035,0.021
8,8.819999999999993,-122.48999999999995,0.037,0.037,0.018
9,13.170000000000016,-131.03999999999996,0.031,0.034,0.018
10,12.600000000000023,-138.48999999999995,0.032,0.029,0.015
11,13.819999999999993,-143.88,0.031,0.028,0.011
12,14.370000000000005,-150.29999999999995,0.031,0.032,0.013
13,14.949999999999989,-156.73999999999995,0.033,0.032,0.013
