temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.024,0.025,0.0
1,-2.3700000000000045,9.03000000000003,0.022,0.023,0.018
2,-4.300000000000011,20.53000000000003,0.026,0.029,0.023
3,-4.569999999999993,34.18000000000001,0.028,0.029,0.027
4,-6.099999999999994,44.660000000000025,0.025,0.028,0.021
5,-6.25,54.5,0.031,0.03,0.02
6,-8.259999999999991,64.33000000000004,0.028,0.028,0.02
7,-7.929999999999978,74.31,0.031,0.027,0.027
8,-4.9599999999999795,86.74000000000001,0.048,0.026,0.034
9,-2.659999999999968,103.77000000000004,0.055,0.026,0.034
10,-3.3700000000000045,123.90000000000003,0.056,0.032,0.041
11,-1.5,140.89,0.059,0.036,0.034
12,-0.6599999999999682,155.97000000000003,0.063,0.037,0.03
13,0.2599999999999909,167.83000000000004,0.063,0.037,0.024
14,0.5099999999999909,175.84000000000003,0.061,0.035,0.016
15,0.910000000000025,185.11,0.061,0.033,0.019
16,1.8700000000000045,195.51,0.055,0.03,0.021
17,3.5500000000000114,207.61,0.055,0.034,0.024
