temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.923,0.449,0.0
1,-85.44999999999999,249.14999999999998,0.021,0.023,0.0
2,-89.37,260.27,0.039,0.038,0.023
3,-91.46000000000004,270.5,0.041,0.04,0.021
4,-95.25999999999999,280.33,0.043,0.046,0.02
5,-98.11000000000001,292.21999999999997,0.042,0.045,0.024
6,-98.54000000000002,300.53999999999996,0.046,0.047,0.017
7,-100.09000000000003,310.46,0.049,0.051,0.02
8,-102.19999999999999,321.25,0.058,0.05,0.034
9,-102.85000000000002,338.15,0.078,0.05,0.039
10,-101.68,353.95,0.098,0.049,0.032
11,-102.07999999999998,366.21,0.088,0.05,0.025
12,16.49000000000001,2.67,0.927,0.469,0.0
