temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.054,0.026,0.0
1,28.41000000000001,-23.980000000000018,0.069,0.027,0.059
2,68.23,-56.21999999999997,0.105,0.041,0.074
3,98.46,-81.46999999999997,0.093,0.041,0.043
4,144.51999999999998,-100.07999999999998,0.057,0.025,0.066
5,176.60000000000002,-119.89999999999998,0.051,0.031,0.047
6,204.04000000000002,-128.04000000000002,0.035,0.033,0.038
7,233.04000000000002,-136.14999999999998,0.037,0.032,0.04
8,268.89,-152.99,0.071,0.029,0.093
9,292.7,-182.46999999999997,0.09,0.034,0.05
10,309.24,-200.39,0.071,0.034,0.036
11,326.71000000000004,-215.66,0.073,0.034,0.038
12,339.68,-222.85,0.065,0.034,0.022
13,348.2,-229.07999999999998,0.069,0.036,0.016
