temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.073,0.033,0.0
1,10.420000000000016,-13.090000000000032,0.093,0.034,0.029
2,28.090000000000003,-29.930000000000007,0.105,0.043,0.04
3,57.21000000000001,-53.410000000000025,0.053,0.039,0.038
4,86.76000000000002,-60.960000000000036,0.028,0.031,0.04
5,116.57999999999998,-69.88000000000005,0.04,0.03,0.041
6,143.25,-77.54000000000002,0.037,0.038,0.037
7,166.61,-84.90000000000003,0.036,0.039,0.033
8,184.53000000000003,-91.63000000000005,0.05,0.033,0.034
9,202.71000000000004,-101.89000000000004,0.085,0.034,0.043
10,213.48000000000002,-116.60000000000002,0.096,0.03,0.032
11,226.2,-133.85000000000002,0.093,0.031,0.038
12,232.86,-143.07000000000002,0.097,0.03,0.02
