temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.027,0.031,0.0
1,-0.9900000000000091,10.109999999999957,0.03,0.031,0.02
2,-2.019999999999982,19.560000000000002,0.034,0.032,0.019
3,-5.7099999999999795,39.66999999999996,0.032,0.035,0.041
4,-4.470000000000027,48.839999999999975,0.038,0.036,0.018
5,-7.360000000000014,58.60999999999996,0.054,0.036,0.034
6,-6.329999999999984,76.97999999999996,0.069,0.036,0.038
7,-5.5,92.33999999999997,0.069,0.033,0.031
8,-5.430000000000007,106.64999999999998,0.063,0.037,0.029
9,-5.310000000000002,120.5,0.068,0.036,0.028
10,-4.4599999999999795,135.57,0.072,0.039,0.03
