temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.068,0.03,0.0
1,11.889999999999986,-16.69999999999999,0.068,0.023,0.037
2,37.24000000000001,-46.370000000000005,0.066,0.03,0.067
3,62.69999999999999,-73.43,0.065,0.031,0.045
4,85.37,-94.90999999999997,0.037,0.028,0.036
5,106.82,-103.64999999999998,0.029,0.028,0.032
6,123.92999999999998,-111.61000000000001,0.031,0.027,0.027
7,144.4,-119.78999999999996,0.027,0.023,0.03
8,161.17,-126.56,0.028,0.03,0.025
9,174.52,-133.26999999999998,0.031,0.034,0.021
10,184.36999999999998,-136.89999999999998,0.03,0.032,0.014
