temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.063,0.03,0.0
1,13.510000000000005,-14.620000000000005,0.077,0.037,0.034
2,24.67,-32.69,0.085,0.037,0.039
3,40.480000000000004,-51.539999999999964,0.082,0.036,0.043
4,59.010000000000005,-74.18,0.076,0.033,0.051
5,82.73,-107.41999999999996,0.081,0.035,0.066
6,105.64,-133.52999999999997,0.051,0.032,0.032
7,128.55,-144.2,0.03,0.03,0.035
8,148.57999999999998,-154.84999999999997,0.026,0.026,0.033
9,169.37,-163.56,0.025,0.027,0.031
10,189.7,-173.37,0.03,0.026,0.032
11,205.22000000000003,-182.51,0.036,0.032,0.027
12,216.7,-187.74,0.03,0.033,0.018
