temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.065,0.028,0.0
1,19.39,-20.839999999999975,0.071,0.028,0.048
2,32.05,-38.55000000000001,0.07,0.028,0.039
3,48.39,-62.00999999999999,0.069,0.032,0.051
4,70.41000000000001,-91.57,0.065,0.026,0.064
5,97.32000000000001,-121.30000000000001,0.034,0.023,0.038
6,140.60000000000002,-147.25,0.023,0.023,0.0
7,155.57999999999998,-156.06,0.026,0.022,0.026
8,177.69,-169.20999999999998,0.021,0.019,0.038
9,197.5,-176.90999999999997,0.025,0.023,0.029
10,207.94,-183.65999999999997,0.038,0.026,0.026
