temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.084,0.029,0.0
1,-9.189999999999998,18.77000000000004,0.082,0.03,0.036
2,-23.089999999999975,36.94,0.056,0.035,0.026
3,-61.89999999999998,59.08000000000004,0.031,0.035,0.076
4,-82.97000000000003,71.11000000000001,0.036,0.026,0.049
5,-105.16000000000003,90.40000000000003,0.042,0.023,0.048
6,-123.32,108.25999999999999,0.042,0.022,0.044
7,-143.61,124.55000000000001,0.047,0.023,0.042
8,-159.73,136.63,0.053,0.03,0.035
9,-172.07,149.01,0.069,0.032,0.04
10,-186.91,167.93,0.078,0.033,0.042
11,-199.53,180.78000000000003,0.083,0.035,0.03
12,-209.63,193.51,0.071,0.032,0.029
