temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.055,0.023,0.0
1,10.439999999999998,-4.150000000000034,0.067,0.026,0.013
2,21.44999999999999,-5.53000000000003,0.056,0.028,0.013
3,40.900000000000006,-8.010000000000048,0.051,0.03,0.024
4,73.26000000000002,-4.420000000000016,0.062,0.034,0.041
5,98.29999999999998,-4.960000000000036,0.063,0.032,0.031
6,120.81999999999996,-3.660000000000025,0.068,0.033,0.028
7,145.72,-2.480000000000018,0.065,0.035,0.031
8,166.4,-4.7000000000000455,0.068,0.038,0.026
9,187.18999999999997,-2.1200000000000045,0.067,0.038,0.027
10,203.35,-3.4700000000000273,0.067,0.038,0.021
11,216.31999999999996,-3.650000000000034,0.073,0.041,0.017
12,225.81999999999996,-4.840000000000032,0.075,0.042,0.012
13,235.66,-5.020000000000039,0.076,0.043,0.012
