temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.069,0.03,0.0
1,20.849999999999994,-7.190000000000055,0.071,0.032,0.03
2,58.31999999999999,-18.720000000000027,0.047,0.026,0.043
3,93.99000000000001,-17.350000000000023,0.058,0.032,0.045
4,122.38000000000002,-14.57000000000005,0.058,0.034,0.036
5,140.78,-13.690000000000055,0.057,0.031,0.023
6,166.11999999999998,-14.490000000000009,0.064,0.035,0.032
7,193.50000000000003,-15.54000000000002,0.064,0.034,0.034
8,217.92,-13.840000000000032,0.071,0.036,0.031
9,237.91,-14.980000000000018,0.074,0.041,0.026
10,251.85999999999999,-14.020000000000039,0.069,0.04,0.018
