temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.095,0.04,0.0
1,10.810000000000002,-9.170000000000016,0.095,0.04,0.023
2,18.49000000000001,-22.079999999999984,0.097,0.042,0.028
3,29.360000000000014,-35.49000000000001,0.105,0.04,0.03
4,43.55000000000001,-50.68000000000001,0.082,0.034,0.029
5,55.45000000000002,-63.09000000000003,0.061,0.04,0.019
6,71.04000000000002,-70.64999999999998,0.048,0.041,0.023
7,86.26000000000002,-75.88,0.034,0.028,0.022
8,104.71000000000001,-82.51999999999998,0.041,0.036,0.027
9,123.19999999999999,-89.39999999999998,0.036,0.037,0.027
10,142.33000000000004,-97.73000000000002,0.048,0.037,0.029
11,157.94,-104.38999999999999,0.042,0.04,0.024
12,172.95,-109.29000000000002,0.037,0.037,0.021
13,185.06,-112.94,0.067,0.033,0.022
14,193.52000000000004,-121.32999999999998,0.077,0.035,0.028
15,200.92000000000002,-128.68,0.088,0.03,0.017
