temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.024,0.022,0.0
1,-2.430000000000007,11.350000000000023,0.023,0.026,0.023
2,-5.020000000000039,30.600000000000023,0.029,0.028,0.055
3,-6.760000000000048,54.03000000000003,0.051,0.03,0.062
4,-5.130000000000052,68.92000000000002,0.054,0.031,0.03
5,-5.2900000000000205,82.06,0.055,0.033,0.026
6,-1.8800000000000523,96.93,0.056,0.029,0.03
7,-3.3100000000000023,108.75,0.055,0.033,0.024
8,-4.050000000000011,119.92000000000002,0.054,0.032,0.022
9,-4.390000000000043,128.75,0.052,0.032,0.018
10,-5.150000000000034,139.64,0.061,0.036,0.022
