temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.072,0.033,0.0
1,14.699999999999989,-12.019999999999982,0.07,0.033,0.03
2,35.66999999999999,-37.60999999999996,0.078,0.034,0.057
3,50.44,-56.25,0.085,0.038,0.042
4,64.88,-76.32,0.067,0.031,0.04
5,83.88999999999999,-91.66999999999996,0.06,0.027,0.032
6,99.22999999999999,-106.53999999999996,0.049,0.021,0.034
7,116.75,-117.84999999999997,0.05,0.024,0.031
8,133.33999999999997,-129.98999999999995,0.038,0.024,0.026
9,147.18,-139.40999999999997,0.032,0.033,0.025
10,161.01,-144.20999999999998,0.031,0.027,0.02
11,174.96999999999997,-151.21999999999997,0.03,0.033,0.022
12,189.26999999999998,-157.08999999999997,0.035,0.031,0.021
13,198.86,-162.03999999999996,0.033,0.03,0.016
14,208.37,-167.75,0.037,0.033,0.016
15,217.26999999999998,-171.58999999999997,0.052,0.034,0.018
16,223.7,-175.14999999999998,0.059,0.027,0.017
