temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.054,0.02,0.0
1,-25.659999999999968,-27.91999999999996,0.039,0.021,0.0
2,-47.25999999999996,-50.299999999999955,0.048,0.022,0.052
3,-71.52999999999997,-72.82999999999998,0.04,0.021,0.043
4,-90.27999999999997,-86.48999999999995,0.033,0.025,0.037
5,-115.30999999999997,-100.19999999999999,0.04,0.035,0.041
6,-141.11999999999998,-106.39999999999998,0.051,0.031,0.032
7,-158.09999999999997,-114.75,0.06,0.031,0.027
8,-175.40999999999997,-119.41999999999996,0.059,0.024,0.024
9,-186.02999999999997,-126.15999999999997,0.058,0.027,0.019
10,-199.30999999999997,-131.10999999999996,0.064,0.024,0.019
