temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.03,0.024,0.0
1,3.7299999999999613,4.100000000000023,0.042,0.037,0.009
2,3.240000000000009,12.180000000000007,0.043,0.037,0.016
3,4.029999999999973,22.49000000000001,0.04,0.036,0.021
4,2.4599999999999795,35.089999999999975,0.048,0.038,0.025
5,3.9699999999999704,48.69999999999999,0.046,0.038,0.027
6,0.8600000000000136,65.87,0.044,0.041,0.04
7,2.4499999999999886,85.75999999999999,0.083,0.042,0.062
8,3.8899999999999864,114.63,0.067,0.038,0.058
9,8.539999999999964,147.54000000000002,0.076,0.036,0.066
10,10.490000000000009,165.43,0.084,0.042,0.036
11,9.329999999999984,174.38,0.085,0.04,0.018
