temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.046,0.024,0.0
1,1.67999999999995,-9.75,0.056,0.031,0.02
2,1.4899999999999523,-26.879999999999995,0.053,0.03,0.034
3,0.6699999999999591,-55.19,0.049,0.029,0.056
4,-0.4000000000000341,-86.85000000000002,0.048,0.026,0.052
5,-0.9200000000000159,-109.34000000000003,0.033,0.03,0.028
6,0.6099999999999568,-120.82999999999998,0.03,0.031,0.023
7,-0.2300000000000182,-131.5,0.031,0.032,0.021
8,0.9199999999999591,-140.01999999999998,0.031,0.031,0.017
9,1.3599999999999568,-149.54000000000002,0.03,0.033,0.019
10,1.7199999999999704,-158.01,0.028,0.03,0.017
11,2.579999999999984,-164.63,0.032,0.032,0.013
12,3.0499999999999545,-169.66000000000003,0.03,0.032,0.01
