temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.029,0.03,0.0
1,1.7600000000000477,9.550000000000011,0.044,0.036,0.019
2,5.340000000000032,22.340000000000032,0.046,0.039,0.026
3,2.660000000000025,37.73000000000002,0.043,0.044,0.031
4,0.9000000000000341,53.43000000000001,0.044,0.04,0.031
5,-1.0299999999999727,71.44999999999999,0.049,0.041,0.04
6,-0.03999999999996362,89.94999999999999,0.072,0.041,0.062
7,2.330000000000041,116.50999999999999,0.093,0.039,0.053
8,0.8900000000000432,143.28000000000003,0.075,0.043,0.054
9,2.490000000000009,165.97000000000003,0.078,0.039,0.045
10,5.210000000000036,177.79000000000002,0.094,0.043,0.024
