temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.061,0.032,0.0
1,-9.740000000000009,5.239999999999981,0.086,0.031,0.023
2,-79.82000000000005,74.29999999999998,0.044,0.042,0.073
3,-115.38,85.39000000000001,0.044,0.044,0.05
4,-149.67000000000002,96.78999999999999,0.045,0.044,0.05
5,-177.63000000000002,103.83000000000001,0.062,0.042,0.041
6,-206.78000000000003,117.1,0.087,0.045,0.07
7,-226.33,135.81999999999996,0.104,0.044,0.048
8,-246.8,150.85999999999999,0.116,0.042,0.04
9,-258.25,164.87999999999997,0.106,0.045,0.031
10,-267.6,172.66,0.115,0.045,0.019
