temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.052,0.024,0.0
1,2.3300000000000125,-22.899999999999977,0.06,0.033,0.045
2,1.9199999999999875,-52.77999999999997,0.071,0.03,0.054
3,1.8900000000000148,-77.33999999999997,0.051,0.034,0.028
4,2.950000000000017,-87.07999999999998,0.042,0.037,0.02
5,2.6599999999999966,-97.80000000000001,0.04,0.037,0.021
6,3.0600000000000307,-107.21999999999997,0.036,0.036,0.019
7,4.250000000000028,-117.59999999999997,0.036,0.035,0.021
8,5.289999999999992,-126.80000000000001,0.036,0.038,0.018
9,6.560000000000031,-134.57999999999998,0.036,0.036,0.016
10,6.859999999999985,-140.45999999999998,0.035,0.036,0.012
11,7.820000000000022,-146.83999999999997,0.037,0.039,0.013
