temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.044,0.022,0.0
1,-8.050000000000011,1.670000000000016,0.059,0.027,0.011
2,-26.120000000000005,-1.7799999999999727,0.057,0.03,0.024
3,-50.829999999999984,-2.079999999999984,0.059,0.032,0.03
4,-67.46999999999997,-4.199999999999989,0.059,0.034,0.021
5,-87.07999999999998,-5.269999999999982,0.054,0.035,0.025
6,-105.89999999999998,-3.7099999999999795,0.054,0.036,0.024
7,-125.06,-4.079999999999984,0.055,0.037,0.024
8,-145.82,-4.67999999999995,0.055,0.038,0.026
9,-168.76,-6.25,0.052,0.036,0.029
10,-190.78,-8.889999999999986,0.05,0.036,0.028
11,-213.22,-9.509999999999991,0.052,0.038,0.028
12,-233.16,-10.859999999999957,0.065,0.041,0.03
13,-252.57,-4.869999999999948,0.089,0.044,0.029
14,-270.6,-0.15999999999996817,0.091,0.042,0.024
15,-283.6,5.160000000000025,0.094,0.041,0.019
16,-292.63,6.740000000000009,0.106,0.047,0.012
