temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.036,0.031,0.0
1,22.110000000000014,0.01999999999998181,0.029,0.032,0.025
2,46.77000000000001,1.099999999999966,0.031,0.029,0.031
3,80.72000000000003,1.1899999999999977,0.032,0.025,0.042
4,117.69999999999999,1.0299999999999727,0.045,0.034,0.046
5,149.93,1.170000000000016,0.038,0.037,0.04
6,181.32,1.7099999999999795,0.075,0.044,0.041
7,209.95,-8.889999999999986,0.086,0.035,0.038
8,231.26,-6.660000000000025,0.096,0.04,0.027
9,244.45,-10.210000000000036,0.073,0.044,0.018
10,251.65000000000003,-11.139999999999986,0.087,0.042,0.009
