temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.043,0.019,0.0
1,-30.700000000000017,-22.560000000000002,0.056,0.024,0.059
2,-61.410000000000025,-42.789999999999964,0.043,0.023,0.05
3,-109.65000000000003,-70.54999999999995,0.046,0.031,0.071
4,-126.86000000000001,-73.77999999999997,0.048,0.025,0.022
5,-141.05,-78.21999999999997,0.059,0.031,0.02
6,-154.37000000000003,-79.62,0.056,0.025,0.017
7,-164.59000000000003,-82.73999999999995,0.058,0.023,0.014
8,-173.95000000000002,-86.13999999999999,0.063,0.025,0.014
9,-179.72000000000003,-88.96999999999997,0.06,0.024,0.009
10,-189.40000000000003,-91.89999999999998,0.056,0.025,0.013
