temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.044,0.017,0.0
1,-13.160000000000025,11.279999999999973,0.023,0.021,0.024
2,-36.80000000000001,24.25999999999999,0.026,0.024,0.039
3,-74.95999999999998,40.81,0.023,0.024,0.064
4,-99.24000000000001,56.72000000000003,0.037,0.023,0.057
5,-119.50999999999999,75.63999999999999,0.055,0.031,0.047
6,-140.36,93.19,0.069,0.03,0.056
7,-158.75,113.93,0.079,0.034,0.053
8,-177.3,136.12,0.084,0.033,0.05
9,-193.6,153.67000000000002,0.088,0.038,0.041
10,-207.27,169.99,0.08,0.037,0.037
11,-223.57999999999998,186.29000000000002,0.083,0.037,0.038
12,-235.03,198.33999999999997,0.073,0.037,0.028
