temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.05,0.022,0.0
1,-21.379999999999995,-22.370000000000005,0.04,0.02,0.052
2,-46.05000000000001,-39.44,0.05,0.025,0.041
3,-76.14999999999998,-58.150000000000034,0.028,0.024,0.047
4,-97.26999999999998,-67.45000000000005,0.029,0.023,0.035
5,-122.55999999999997,-76.96000000000004,0.026,0.033,0.044
6,-144.61999999999998,-86.89000000000004,0.043,0.036,0.034
7,-165.45999999999998,-95.76000000000005,0.04,0.033,0.027
8,-178.33999999999997,-102.42000000000002,0.041,0.029,0.019
9,-186.7,-103.44,0.044,0.027,0.011
10,-193.27999999999997,-105.78000000000003,0.045,0.025,0.009
