temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.097,0.041,0.0
1,20.91000000000001,-23.460000000000036,0.091,0.036,0.054
2,55.67,-61.98000000000002,0.073,0.034,0.056
3,91.96999999999998,-79.63,0.037,0.039,0.048
4,121.77,-88.44,0.036,0.037,0.041
5,148.06,-99.31,0.038,0.036,0.039
6,171.14,-108.21000000000004,0.047,0.042,0.034
7,190.82,-115.36000000000001,0.045,0.037,0.032
8,211.28000000000003,-123.25999999999999,0.069,0.034,0.048
9,222.68,-141.84,0.099,0.033,0.04
10,235.91000000000003,-157.44000000000003,0.099,0.031,0.035
11,244.26,-166.64000000000001,0.106,0.033,0.021
