temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.047,0.029,0.0
1,1.6599999999999682,-11.589999999999975,0.047,0.025,0.023
2,1.669999999999959,-29.899999999999977,0.052,0.027,0.036
3,-0.7700000000000387,-51.920000000000016,0.054,0.02,0.044
4,-1.2000000000000455,-77.67000000000002,0.051,0.024,0.045
5,-0.9400000000000546,-99.43,0.034,0.03,0.027
6,-0.4200000000000159,-108.09999999999997,0.032,0.028,0.017
7,0.30999999999994543,-115.49000000000001,0.031,0.03,0.015
8,-0.020000000000038654,-123.76999999999998,0.026,0.028,0.017
9,0.839999999999975,-131.59999999999997,0.028,0.031,0.016
10,1.6899999999999977,-138.12,0.03,0.027,0.013
11,3.0499999999999545,-148.92000000000002,0.028,0.027,0.022
12,1.3699999999999477,-153.84999999999997,0.025,0.027,0.01
13,3.759999999999991,-160.39,0.027,0.03,0.013
14,3.8099999999999454,-166.52999999999997,0.028,0.029,0.012
