temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.063,0.026,0.0
1,-12.329999999999984,7.7900000000000205,0.088,0.029,0.027
2,-41.94,46.610000000000014,0.093,0.03,0.072
3,-87.23000000000002,83.26999999999998,0.035,0.035,0.07
4,-128.14,98.88,0.043,0.034,0.06
5,-168.49,109.72000000000003,0.037,0.037,0.057
6,-202.57000000000002,121.68,0.074,0.042,0.086
7,-230.86,149.29000000000002,0.105,0.04,0.069
8,-254.66,173.04000000000002,0.096,0.039,0.056
9,-266.04,185.32999999999998,0.097,0.039,0.028
