temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.057,0.024,0.0
1,-13.109999999999957,7.050000000000011,0.028,0.03,0.022
2,-32.129999999999995,17.50999999999999,0.032,0.035,0.032
3,-57.52999999999997,32.120000000000005,0.038,0.03,0.043
4,-77.08999999999997,44.03000000000003,0.029,0.033,0.038
5,-90.29999999999998,50.73000000000002,0.044,0.034,0.026
6,-101.98999999999998,61.74000000000001,0.055,0.031,0.029
7,-113.29999999999998,74.11000000000001,0.067,0.03,0.029
8,-124.45999999999998,85.08000000000004,0.076,0.038,0.029
9,-135.37999999999997,96.28000000000003,0.086,0.041,0.033
10,-144.2,110.34000000000003,0.089,0.04,0.03
11,-153.79999999999998,124.09000000000003,0.093,0.04,0.03
12,-162.46999999999997,136.72000000000003,0.097,0.038,0.027
13,-171.17,147.78000000000003,0.09,0.039,0.025
14,-179.14,156.93,0.092,0.041,0.021
15,-186.89999999999998,167.94,0.086,0.038,0.024
16,-193.46999999999997,176.47000000000003,0.067,0.026,0.019
