temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.067,0.021,0.0
1,-22.779999999999973,14.629999999999995,0.051,0.042,0.033
2,-51.40999999999997,24.79000000000002,0.042,0.039,0.041
3,-80.57,33.97000000000003,0.055,0.039,0.044
4,-118.46999999999997,53.389999999999986,0.072,0.041,0.067
5,-157.11999999999998,73.26999999999998,0.067,0.038,0.081
6,-186.89999999999998,91.75,0.102,0.043,0.067
7,-209.45999999999998,111.66000000000003,0.106,0.041,0.049
8,-221.21999999999997,122.63999999999999,0.107,0.039,0.026
9,-229.42,130.7,0.098,0.042,0.019
