temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.063,0.024,0.0
1,-2.089999999999975,-9.319999999999993,0.096,0.039,0.019
2,-16.230000000000018,-16.909999999999968,0.081,0.039,0.023
3,-38.75,-29.95999999999998,0.065,0.04,0.037
4,-60.20999999999998,-42.91999999999996,0.057,0.042,0.03
5,-89.12,-54.639999999999986,0.039,0.041,0.043
6,-113.77000000000001,-64.38999999999999,0.038,0.041,0.036
7,-141.66,-77.63999999999999,0.037,0.047,0.056
8,-167.22,-87.63999999999999,0.039,0.056,0.039
9,-201.44,-101.08999999999997,0.039,0.043,0.049
10,-219.29000000000002,-108.35999999999996,0.052,0.04,0.025
11,-235.36,-116.57,0.054,0.038,0.022
