temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.063,0.027,0.0
1,20.109999999999985,-20.089999999999975,0.08,0.03,0.047
2,47.629999999999995,-51.73000000000002,0.066,0.026,0.072
3,84.94,-93.18,0.063,0.025,0.063
4,115.43,-114.88999999999999,0.025,0.02,0.045
5,142.5,-127.27999999999997,0.038,0.022,0.042
6,168.59,-137.91000000000003,0.032,0.023,0.039
7,194.86999999999998,-147.16000000000003,0.029,0.027,0.038
8,214.17999999999998,-154.12,0.029,0.024,0.029
9,224.67,-159.89999999999998,0.039,0.026,0.025
