temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.023,0.021,0.0
1,-3.6899999999999977,11.560000000000002,0.023,0.026,0.024
2,-4.419999999999959,29.560000000000002,0.032,0.03,0.036
3,-7.7999999999999545,47.65999999999997,0.044,0.034,0.066
4,-7.92999999999995,72.69999999999999,0.059,0.031,0.05
5,-6.669999999999959,92.83999999999997,0.054,0.03,0.041
6,-6.92999999999995,108.39999999999998,0.055,0.034,0.031
7,-5.579999999999984,122.96999999999997,0.057,0.036,0.029
8,-6.189999999999998,134.79999999999995,0.06,0.036,0.024
9,-7.899999999999977,143.63,0.061,0.033,0.018
10,-6.6299999999999955,151.84999999999997,0.067,0.041,0.017
