temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.029,0.021,0.0
1,-4.069999999999993,6.550000000000011,0.026,0.025,0.014
2,-5.439999999999998,17.74000000000001,0.032,0.031,0.022
3,-7.769999999999982,39.15999999999997,0.034,0.035,0.043
4,-8.509999999999991,47.089999999999975,0.034,0.037,0.016
5,63.05000000000001,-227.59,0.069,0.024,0.0
6,-8.470000000000027,54.120000000000005,0.037,0.039,0.014
7,-9.240000000000009,63.45999999999998,0.043,0.035,0.03
8,-7.600000000000023,71.91999999999996,0.053,0.035,0.021
9,-7.680000000000007,82.16999999999996,0.062,0.035,0.02
10,-4.519999999999982,95.13999999999999,0.066,0.038,0.026
11,-5.329999999999984,104.26999999999998,0.066,0.035,0.018
12,-5.439999999999998,112.07999999999998,0.071,0.039,0.016
13,-4.569999999999993,127.28999999999996,0.066,0.038,0.031
14,-3.5500000000000114,137.82,0.07,0.041,0.021
