temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.082,0.03,0.0
1,21.0,-11.560000000000002,0.078,0.032,0.031
2,43.29000000000002,-21.519999999999982,0.057,0.03,0.029
3,72.03,-23.110000000000014,0.036,0.037,0.033
4,103.58000000000001,-26.360000000000014,0.035,0.034,0.04
5,137.70000000000002,-26.879999999999995,0.04,0.043,0.043
6,170.76000000000002,-28.839999999999975,0.037,0.04,0.042
7,202.09,-29.629999999999995,0.039,0.041,0.039
8,224.54,-30.579999999999984,0.081,0.036,0.035
9,245.83,-42.49000000000001,0.089,0.039,0.031
10,259.27,-43.56999999999999,0.089,0.042,0.018
