temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.041,0.023,0.0
1,-13.870000000000005,-1.4399999999999977,0.057,0.032,0.017
2,-35.339999999999975,-2.9700000000000273,0.046,0.034,0.027
3,-64.93,-2.0600000000000023,0.044,0.032,0.037
4,-87.55000000000001,-2.579999999999984,0.042,0.031,0.028
5,-115.65999999999997,-2.6000000000000227,0.046,0.033,0.035
6,-141.04999999999998,-2.8600000000000136,0.044,0.035,0.032
7,-167.03,-4.740000000000009,0.049,0.036,0.035
8,-204.41,0.2799999999999727,0.079,0.043,0.057
9,-232.04,9.490000000000009,0.089,0.04,0.039
10,-251.92,14.71999999999997,0.099,0.041,0.027
11,-263.64,20.089999999999975,0.109,0.041,0.018
