temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.033,0.021,0.0
1,-0.82000000000005,-14.039999999999964,0.048,0.026,0.028
2,0.06999999999999318,-45.50999999999999,0.039,0.022,0.0
3,-1.5400000000000205,-64.38,0.046,0.027,0.038
4,-1.5900000000000318,-86.04999999999995,0.038,0.026,0.025
5,-1.160000000000025,-98.13,0.027,0.025,0.024
6,-2.330000000000041,-115.94999999999999,0.03,0.026,0.036
7,1.339999999999975,-124.85999999999996,0.024,0.023,0.018
8,1.759999999999991,-134.57,0.028,0.025,0.019
9,2.509999999999991,-142.36999999999995,0.025,0.028,0.016
10,1.079999999999984,-148.32999999999998,0.032,0.021,0.012
11,16.779999999999973,-18.339999999999975,0.054,0.029,0.0
12,14.25,-36.19999999999999,0.056,0.026,0.036
13,12.939999999999998,-61.90999999999997,0.051,0.027,0.049
14,12.96999999999997,-91.34999999999997,0.033,0.03,0.038
15,12.569999999999993,-100.58999999999997,0.03,0.033,0.018
16,13.079999999999984,-110.47999999999996,0.037,0.028,0.02
17,12.0,-119.41999999999996,0.037,0.031,0.018
18,11.839999999999975,-126.5,0.031,0.035,0.014
19,11.599999999999966,-132.85999999999996,0.03,0.034,0.013
20,12.329999999999984,-138.44,0.031,0.03,0.011
21,11.789999999999964,-143.36999999999995,0.029,0.033,0.01
22,10.92999999999995,-148.39999999999998,0.029,0.033,0.01
