temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.085,0.035,0.0
1,19.390000000000015,-23.50999999999999,0.086,0.037,0.053
2,44.46000000000001,-49.60999999999996,0.089,0.035,0.057
3,76.31,-75.38999999999999,0.059,0.036,0.043
4,109.75,-89.53999999999996,0.033,0.035,0.048
5,141.42,-101.07999999999998,0.037,0.035,0.046
6,166.70000000000002,-111.91999999999996,0.035,0.032,0.038
7,190.91,-119.55999999999995,0.037,0.036,0.036
8,211.50000000000003,-128.88,0.072,0.038,0.056
9,224.95000000000002,-148.84999999999997,0.104,0.032,0.043
10,240.29999999999998,-169.90999999999997,0.09,0.027,0.046
11,251.17,-185.05999999999997,0.104,0.034,0.033
12,257.65999999999997,-194.64,0.104,0.035,0.021
