temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.075,0.034,0.0
1,9.209999999999994,-10.240000000000009,0.07,0.029,0.023
2,28.220000000000013,-36.98000000000002,0.079,0.032,0.058
3,43.750000000000014,-57.339999999999975,0.072,0.029,0.045
4,59.89,-77.04000000000002,0.077,0.03,0.044
5,79.50000000000001,-101.16000000000003,0.072,0.028,0.043
6,97.73,-118.60000000000002,0.034,0.024,0.027
7,115.42,-129.12,0.028,0.032,0.031
8,132.91000000000003,-135.99,0.029,0.032,0.026
9,157.90999999999997,-147.95999999999998,0.026,0.027,0.039
10,172.65999999999997,-156.01,0.027,0.025,0.024
11,186.21999999999997,-164.17000000000002,0.032,0.025,0.024
12,196.11,-170.02999999999997,0.032,0.032,0.017
13,204.22999999999996,-174.66000000000003,0.04,0.032,0.014
14,214.93,-180.12,0.062,0.026,0.032
