temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.043,0.023,0.0
1,-27.400000000000034,-1.9700000000000273,0.07,0.027,0.034
2,-55.660000000000025,-4.310000000000002,0.065,0.035,0.036
3,-111.63999999999999,-8.78000000000003,0.058,0.031,0.071
4,-141.85000000000002,-10.53000000000003,0.06,0.035,0.038
5,-169.01000000000002,-11.160000000000025,0.058,0.033,0.035
6,-192.48000000000002,-15.5,0.069,0.04,0.033
7,-217.01000000000002,-8.850000000000023,0.093,0.045,0.036
8,-241.70000000000002,-2.340000000000032,0.099,0.041,0.034
9,-257.22,0.9300000000000068,0.107,0.046,0.02
