temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.046,0.024,0.0
1,-8.149999999999977,-0.9800000000000182,0.055,0.025,0.01
2,-24.24000000000001,1.0499999999999545,0.068,0.032,0.021
3,-57.389999999999986,0.4199999999999591,0.059,0.032,0.041
4,-75.05000000000001,-2.6300000000000523,0.058,0.033,0.023
5,-93.95999999999998,-3.5500000000000114,0.058,0.033,0.024
6,-115.22999999999999,-3.0400000000000205,0.061,0.031,0.027
7,-133.33,-4.0400000000000205,0.068,0.034,0.023
8,-155.72,-6.600000000000023,0.066,0.034,0.031
9,-178.14,-3.1200000000000045,0.094,0.038,0.032
10,-202.52,6.039999999999964,0.084,0.039,0.036
11,-223.73,13.009999999999991,0.096,0.041,0.03
12,-241.22,18.869999999999948,0.094,0.04,0.025
13,-258.9,25.879999999999995,0.086,0.038,0.026
14,-267.2,27.16999999999996,0.098,0.042,0.011
