temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.066,0.024,0.0
1,21.0,0.6999999999999886,0.059,0.028,0.028
2,49.69,0.6899999999999977,0.057,0.023,0.035
3,102.77000000000001,4.800000000000011,0.059,0.035,0.067
4,132.81000000000003,3.420000000000016,0.06,0.035,0.038
5,159.98999999999998,4.470000000000027,0.066,0.032,0.034
6,185.03,5.8799999999999955,0.072,0.037,0.031
7,202.25000000000003,4.430000000000007,0.068,0.038,0.022
8,215.91,5.470000000000027,0.068,0.039,0.018
9,223.50000000000003,4.420000000000016,0.084,0.045,0.01
