temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.047,0.024,0.0
1,-8.110000000000014,-7.75,0.05,0.021,0.019
2,-26.590000000000032,-21.859999999999957,0.051,0.023,0.036
3,-49.210000000000036,-40.39999999999998,0.051,0.027,0.047
4,-72.90000000000003,-59.639999999999986,0.045,0.026,0.049
5,-95.07000000000002,-78.72999999999996,0.062,0.029,0.036
6,-119.83000000000001,-86.90999999999997,0.067,0.028,0.034
7,-142.66000000000003,-94.81,0.073,0.032,0.033
8,-163.97000000000003,-101.37,0.072,0.03,0.03
9,-182.71000000000004,-108.64999999999998,0.062,0.026,0.028
10,-199.02000000000004,-116.09999999999997,0.063,0.028,0.025
11,-212.79000000000002,-123.19,0.063,0.025,0.022
12,-225.10000000000002,-130.22999999999996,0.07,0.03,0.021
13,8.279999999999973,-6.2099999999999795,0.048,0.022,0.0
14,-71.03000000000003,-61.96999999999997,0.039,0.02,0.0
15,-94.19000000000003,-82.69999999999999,0.053,0.03,0.038
16,-120.00000000000003,-90.32,0.057,0.026,0.035
17,-144.17000000000002,-97.90999999999997,0.06,0.024,0.034
18,-162.04000000000002,-104.88,0.061,0.024,0.026
19,-179.58000000000004,-110.03999999999996,0.064,0.026,0.024
20,-191.79000000000002,-116.15999999999997,0.058,0.026,0.02
21,-203.39000000000004,-120.82999999999998,0.06,0.025,0.017
22,-214.52000000000004,-126.78999999999996,0.067,0.027,0.018
23,-220.33000000000004,-130.24,0.08,0.031,0.01
