temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.046,0.025,0.0
1,-9.890000000000043,-0.5600000000000023,0.068,0.032,0.012
2,-34.910000000000025,-1.0900000000000318,0.064,0.037,0.031
3,-69.79000000000002,-1.920000000000016,0.066,0.036,0.044
4,-117.29000000000002,-4.860000000000014,0.066,0.035,0.06
5,-147.74,-7.490000000000009,0.06,0.035,0.038
6,-177.12000000000003,-9.78000000000003,0.053,0.036,0.037
7,-204.13000000000002,-14.430000000000007,0.064,0.041,0.038
8,-230.70000000000002,-8.569999999999993,0.087,0.044,0.04
9,-257.64,-2.5500000000000114,0.093,0.039,0.036
10,-276.13,2.1399999999999864,0.112,0.044,0.025
